	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	taxonomy
85	54.3845925877	56.1868979596	64.8718404805	58.1608793368	53.3652750164	58.9538549961	55.9859970824	63.2744527119	57.3947854634	60.022633159	58.2251460633	60.1059342296	57.5206292888	60.0068397725	53.0233484528	54.0283218596	69.2861465117	60.0615796648	56.3212167081	58.8427352693	53.6369988165	58.745560372	57.1748518719	57.7261036234	55.3059407774	55.4184399618	57.037892205	54.1791583491	54.0022321965	55.7771715119	53.8788559356	52.5893082387	53.3640455566	52.8394975745	53.9992282135	53.7306891877	54.0438056433	52.8883484422	53.1341641593	55.5567346947	56.3884902806	58.9602854918	58.7006361464	56.4039233769	Moraxellaceae
86	64.7560315726	101.8112096315	99.5458236784	70.096130499	62.3933406768	76.5027423718	72.5489359464	113.9156090785	79.8410578797	123.5805389347	67.8894285825	67.7076051742	85.1108747286	90.6143559273	72.5530157422	75.3043866419	85.482871834	83.8202544537	108.6021961923	99.7208803235	64.9275357591	79.2551706585	81.6806762789	87.8848324044	70.2195837248	72.8603051732	76.15166439	83.8313307548	71.7619094402	83.8186269641	64.4338298858	64.5823286913	71.1134670228	66.763156541	78.6656719625	87.4970710812	66.7330586937	71.0221153024	60.2248454117	61.7382396135	77.4270204432	83.0067616827	80.1486611336	71.5680803325	Novosphingobium
87	57.0471158339	60.6613800248	68.8995508573	61.0742498494	62.5517709226	68.3537532719	59.5948505214	69.837716029	62.4821547079	71.8835426929	65.6647864825	68.5212176113	66.1420281476	60.0223027398	56.2676124131	56.3245752713	76.7391194435	89.9381385269	60.3206094262	63.2020710309	55.1728844436	62.0212164508	56.5484287955	60.7201840409	56.066414356	56.6780158065	55.7992783769	55.5889886112	101.8508217543	62.8656526276	57.5325061042	56.3898071665	56.9598883389	54.43251898	59.7257420814	61.9153296008	58.075558059	63.6129433905	60.9818550657	62.8636714869	58.5899084008	60.811781476	61.5782968711	63.886395906	Oceanospirillum
88	327.4277460534	167.3813873802	209.6521021464	204.7770570197	242.8290822147	238.835341357	693.5720187307	810.3582580686	249.0808872341	277.698774315	363.5726328029	362.5257825361	258.03716316	261.667208512	451.0984971419	708.8434877742	237.3192786265	415.0959499512	223.490573595	255.708502047	425.1855041669	559.2485160024	274.8880487684	195.2117595405	169.3885963457	247.4009967016	1019.4929883614	992.5614643381	225.7513377454	227.4544611997	583.7927046422	323.1389076038	667.8171295478	355.1284143983	190.5133403551	93.0622873736	224.9945542588	460.1146847873	603.2340613497	534.8836660476	359.0379097718	513.5539240407	671.430783178	716.6581684162	Oscillospira_guillermondii_et_rel.
89	220.8604727996	235.9214568973	245.2320812034	253.3789858315	312.8581044964	322.9018548824	359.5556603378	321.6426027387	383.9583267742	394.0566445266	284.3660390246	215.8974791687	998.515465234	1036.4323899834	223.9719598929	236.597932159	245.4905312868	254.8020003352	306.6862919067	251.0585376428	265.2303353772	208.0384129455	543.0212215559	646.4264152191	359.2652806479	342.3410138779	214.4674708164	181.8228501701	301.7360635069	250.3580872022	521.0034306381	544.1840750137	536.1884636092	569.3057048523	463.4590353339	682.069134858	406.3585512316	552.9438606233	257.4870527821	295.4996770298	613.0577152878	624.5540079034	234.6180956366	256.5917304656	Outgrouping_clostridium_cluster_XIVa
90	233.622041223	271.2123722892	330.9515214085	289.9298940752	143.5363589244	151.3768315223	442.9023635126	394.1471357837	227.8620771077	267.0443569611	363.6414043179	470.9648312969	159.4187626748	179.4136788267	110.1719132127	149.6121571782	154.4990232911	173.7197292538	236.1235721784	266.0262788334	387.9551175097	531.6668796975	207.1993544892	190.6716576471	172.9663691063	142.3397214632	569.3228627597	610.6303474106	142.4623811081	181.9838321942	211.2411332493	165.435640936	130.2803425541	103.0993181959	139.2024627236	219.2771008346	136.8338471232	146.3230082256	305.1440040639	371.1502358186	178.6052094347	146.4238842557	326.2438534917	196.988229506	Oxalobacter_formigenes_et_rel.
91	765.0692514377	768.1706199882	641.8855432256	870.4276740786	483.1034962049	532.3070282858	879.1074447716	541.0010719705	533.3571237167	669.2396283668	414.5646886338	189.5341487829	604.1331780193	412.0052687344	513.3654103193	426.4530075127	390.687539071	431.1873948129	496.3105071241	756.7551958335	663.9161372541	317.1156126594	636.4341599504	1170.7605566729	711.6164337586	817.4812899426	244.6406907527	260.2706891948	505.5396443648	450.2689904025	322.503951908	340.059204112	442.3529883606	1074.210374772	580.5157413218	687.0768384137	517.7043664277	262.9385966441	560.6264369913	388.5900355656	447.4109924025	622.5861482419	820.4597220489	700.269080227	Papillibacter_cinnamivorans_et_rel.
92	434.4704703152	271.0904398521	211.0924284372	244.2817723311	254.4274286823	155.778914589	100.4690696482	150.6537959228	152.404191258	190.3550696085	120.6741661685	158.3798194298	444.4367658954	597.1468188985	236.9901475505	193.3532451368	222.4279975187	212.9691100631	219.211998978	352.4753803958	166.0233216158	227.6691699614	307.8330065708	295.8134542506	312.650739788	296.6380937193	367.5995398048	376.3594600769	311.5344917132	404.0100660833	140.8632988154	169.3659762486	232.0350560665	117.3676208504	435.0900468283	135.9099882514	416.5351027508	130.3264306831	206.3568969518	170.7572974509	115.0374553317	138.4501318088	248.8758029037	220.1701417753	Parabacteroides_distasonis_et_rel.
93	78.4474418358	80.9129619824	79.4954443065	80.7306484282	75.8254339117	74.907614696	104.9370412551	111.1469846606	88.174708132	72.1774128027	128.245842204	97.5842491788	80.0437881387	80.9279637051	127.6853434918	158.1144230021	110.7915948246	78.8486796359	70.4537997713	75.3827564373	93.0878160414	100.9645883415	75.6472865477	92.2903138228	77.3289254396	79.0430222935	129.9798285986	177.0132780116	70.4619136176	65.6600069759	90.026352677	90.3025272276	86.0136567965	90.2529812268	73.3945432206	84.2258055824	82.226308667	115.489190718	105.4082551175	113.4548605478	129.1687086908	118.5012692696	75.1636161493	68.7471528981	Peptococcus_niger_et_rel.
94	60.066847751	66.1963750635	68.1782151237	69.8317554998	56.7141605177	57.7517772172	69.0669256859	86.6957093541	66.0386088498	67.2267529515	57.3940824787	67.6011888415	64.0609123162	65.5961942315	60.0547717652	62.1550025039	77.7418782948	66.2013992474	67.5392211948	70.9126582905	57.9814365199	62.4982531114	80.8737093201	86.9174324454	63.6106942003	60.399767901	69.7082508681	60.1680241193	55.0007432785	57.4442797546	64.3128516795	65.5452391195	59.0877324249	59.7545913841	60.7847671407	67.9590428603	69.3905559115	71.6618006728	57.329572957	57.9708677597	67.6757403764	60.2804935171	61.9033203348	65.4632093266	Peptostreptococcus_anaerobius_et_rel.
95	55.1557303681	58.9934096469	56.4808537501	60.1112398055	54.5468990592	56.4394160242	58.0078972981	60.9575388693	55.7638866119	63.3383266495	56.8371919302	61.0384861717	58.5310791348	56.7550364654	54.4245399574	54.9950024237	66.5143583586	72.1614236443	62.2311697653	62.3080901512	55.4791745947	57.7012864002	56.558795847	59.5215828474	56.7253724657	56.1027574938	54.0099478984	53.6807831511	56.4610155448	55.1414918778	55.064723231	55.541490427	57.2320975545	54.760413458	59.2274896717	59.7105828574	58.6945903028	57.1549000596	54.0923323397	53.2160488521	57.7514731936	57.4697436617	62.6817453865	63.9604358755	Peptostreptococcus_micros_et_rel.
96	56.1685442873	59.9347208054	58.8867173758	58.8603977207	53.4929185672	54.9747355781	79.3678642704	77.9564937487	117.6189141305	99.5821987702	68.2364489065	78.8271688177	60.2199162846	55.0696961469	73.2083029408	67.8105469613	71.547671637	67.6594174526	70.5928520147	64.1423347326	66.3927865613	65.7825758043	74.5634009193	72.2132047123	70.8891262609	71.3489471166	77.7928426861	73.6057115716	70.7554157205	72.3524046127	60.5744589296	71.2008235413	75.7592958364	103.0204357022	82.59460514	69.1319176546	77.9097423804	64.5100021495	55.1852675785	53.3087794357	58.1233498882	56.6900506009	82.230762972	90.4627220414	Phascolarctobacterium_faecium_et_rel.
97	77.1709910766	62.5848128276	65.0012905163	66.3968618826	75.0946113497	64.6863430202	76.3461610754	84.2236668466	81.2786513163	72.6731962178	65.6163905181	72.375748495	57.1907408825	84.5843912194	2721.6987798377	1071.4927429891	69.3679812797	79.1107651117	65.9748903408	66.161946568	91.148014727	68.8300921356	81.1117199716	75.0572410075	344.751996844	997.7054685353	203.663485246	62.4673154247	133.8878370313	143.7582095888	69.9949156824	68.1085018608	1138.1507660139	3386.6483557235	174.7300597359	65.4845016898	70.5736780991	62.1725116696	94.1399162968	61.6728195152	96.8005967348	89.6907689762	65.5783103392	63.0005835333	Prevotella_melaninogenica_et_rel.
98	113.9948833522	77.1947269704	85.1211078549	85.037532548	90.9112008405	70.3195303858	86.0611454944	116.2389364145	114.9562056518	100.1116303465	85.7347487079	94.3775132746	68.4031253314	83.8323591313	460.450506599	277.2942585257	93.7634944517	100.504345973	84.2364813584	91.9246835166	81.8673333671	80.7445565514	113.1249760341	104.1375741845	127.3792582226	176.2462958436	103.7866162728	87.2415097844	226.9938031782	268.787677636	88.6832736381	83.3030856455	164.0157446919	194.8515051839	120.4632046709	73.0093911644	107.4473036003	69.3296694631	85.4633156442	74.8507960093	128.4130288617	127.8070774427	71.2675066747	75.1386060188	Prevotella_oralis_et_rel.
99	134.9382968654	93.7251541597	112.7822846109	107.9737910668	109.2068940143	83.812744062	83.1110498539	115.4149745208	122.0141603339	146.1257716896	104.1847095049	110.3813030859	98.9465014345	125.5448905864	277.9537169705	224.2833931324	134.4351570802	140.0354836888	106.0352463335	117.3292872046	96.3632255959	101.0261647959	137.5794109885	121.313124815	100.5186214209	101.8429689712	116.1805178795	108.7053682129	163.8097321875	195.5163830816	100.9292623045	106.3967509611	130.9358294121	142.7137661371	142.8372864434	90.5401671381	146.8393972888	79.7784536049	92.9608867087	83.2533126735	94.2651244052	100.8339965778	89.3919599252	79.2771118814	Prevotella_ruminicola_et_rel.
100	412.4924539691	218.2889740059	159.0040016068	149.5772097176	276.054078446	167.8144954949	194.4763305899	358.6033171617	190.4721142727	192.9501443361	166.650267534	179.5381255324	168.4225937276	252.1230435699	198.8730502663	193.0685747674	261.1583288046	265.0944811044	168.6653648868	242.8477511412	127.3032107612	145.1062688689	509.290465298	576.1314820092	159.0138126433	178.8685217165	364.9929801039	445.7825322925	220.846290041	305.2795130714	202.0450178164	238.0457927676	153.694152798	115.105950214	377.1112507931	133.0159112621	387.5644148988	137.402890884	198.2396419261	180.8465031783	114.8057060417	138.8020248239	106.0729888665	125.6614381378	Prevotella_tannerae_et_rel.
101	69.0976877171	73.3588998006	82.7205272227	74.9821665029	64.8724617096	68.7112525977	68.2346581655	89.9488658241	90.1070618	106.6262905336	70.4524110389	132.0952484053	69.0788082155	70.7163872831	59.413778521	59.9292602426	83.307547392	91.8519769736	71.3696572808	99.8288431271	61.6616413826	73.4649824457	77.3809388837	74.7791563305	64.201009914	66.963587033	63.4378537432	64.277158693	62.9310911221	64.6606185974	67.6457258881	69.2623631856	58.2479121163	56.5593896915	69.846652898	70.2662054344	70.6807024657	60.5448219234	60.1109776148	58.6578870206	60.4190821376	61.9833889578	66.9188427035	68.6298548466	Propionibacterium
102	58.184788168	66.2648524262	65.0659750566	63.9532499269	57.8531471235	58.811783505	59.081111056	62.5338330691	63.561486132	66.7200805002	59.1486982502	66.8499158779	59.765185358	68.3314267058	55.4864446209	55.9188115892	65.8949904838	65.0651953869	62.4392041859	60.7049915157	59.2948361494	66.1016864001	61.6834961246	62.910772328	59.3630883728	61.058093658	57.8612333217	64.2515521466	58.7960375641	56.7731747262	65.5626272321	59.9377056588	56.8469159633	55.6585394927	62.6514446135	73.3186084017	58.7588460377	56.6537726555	55.9734054488	56.4652662323	64.0242099038	65.3040267076	62.2882896725	61.7902136061	Proteus_et_rel.
103	64.1047405628	63.6057389657	65.4300237404	70.1059596707	73.6235473432	92.274800202	72.707579797	63.7097230223	61.1619126299	61.8555368985	57.5091646153	89.149486713	72.1797701844	60.397173516	66.2063658155	103.3702540556	66.4819063962	66.805193842	61.860515102	65.5388288167	58.3525497969	59.0793015562	74.778285372	60.8762273877	61.4469579689	58.2078390417	390.2125209796	117.6868203022	69.964780598	64.2056273856	61.8717003675	67.5870409938	59.866039852	66.844894492	87.9800339893	158.2102535347	57.4256599774	85.616710615	59.9476241531	68.9915082861	68.7803378274	67.3937036862	60.5838075083	70.3251310396	Pseudomonas
104	571.4957674561	569.3081785023	1301.4498929695	1613.5712336798	994.1861248756	587.1200823038	665.7137859942	631.5928430634	931.5379551303	1764.2668534764	894.0393417773	382.8752582047	667.7891954344	538.997691353	1051.9024397414	775.7540762367	367.0731376796	581.0186506175	333.4416501646	412.1980136856	1848.5053799764	599.493345298	1065.8924297057	1525.9780010261	948.4684659164	1261.9210824783	514.603676612	390.6014082029	1968.1377405528	848.4424299024	751.743327439	711.3698560407	986.0081680715	2578.2318996166	534.4368327924	636.8143895523	803.9634901899	1215.6855200222	1146.5284048892	1053.2220022231	1537.8879877203	2329.477604215	753.229000545	886.8208023497	Roseburia_intestinalis_et_rel.
105	260.5432618376	780.5952983796	985.1153702724	2045.5723877003	417.5882563772	511.1921688842	1956.9603688405	1900.8801467988	281.7131077189	195.1952401028	1761.5267499136	2290.5203348699	387.8569015052	273.1523361735	1748.1192133132	2040.3040761745	412.7800350212	571.1193660972	96.0698004367	113.5275168259	3211.4838786195	2584.3784844339	101.3456475003	84.7195143296	202.1558928888	176.4611080456	2904.3601182184	1588.2598928944	454.4292067017	457.0700487871	281.4262215811	447.089670191	303.4065214847	613.1587262081	84.1839894237	111.6934501694	932.616413165	1365.4569498497	1098.5023987883	1131.1024668879	335.8062163528	336.4041292182	352.8303202479	264.7575628437	Ruminococcus_bromii_et_rel.
106	113.0285130416	250.0062601173	341.5414854149	374.4141666051	161.6966062229	177.704656798	388.5849224384	337.7059836522	113.237444979	103.7854317019	466.4511228892	439.2279270098	125.9734433133	105.4033330736	327.4107308978	323.0145439463	208.6283538555	224.4292122279	102.0950506492	111.6660780794	294.937956791	375.931716369	184.9342078285	131.3280775118	111.9489155566	111.0103992219	155.3599879393	141.968430631	147.6640401592	168.1378555597	227.6047792123	242.7201451107	148.5105685487	155.4325679811	158.6244213825	125.2757207578	242.6815510384	265.4289408459	292.1466027342	214.6503170543	264.5263513939	189.3670002623	134.6388757843	148.2117268462	Ruminococcus_callidus_et_rel.
107	360.129163459	516.1980273523	376.5695110015	413.0830211873	277.8510012807	316.7962622788	357.118196236	385.9940072476	302.6480749702	258.4283798197	494.4611612401	438.8853643298	833.7821998918	742.0626522271	232.5085178584	263.040183883	325.3010807974	355.8406972976	304.6526093586	266.3967332379	389.2798654314	391.7758614416	335.1360626882	411.9818472341	396.0162527522	554.1622170201	452.7951772167	312.0992328764	236.3492497674	238.0625537034	519.0056087175	611.9409626953	315.790193315	437.1084320325	407.2628422176	602.7703123573	475.4110448455	599.7950101418	352.5583893464	378.8698673164	976.1648099088	639.365031407	202.6724559992	200.925219925	Ruminococcus_gnavus_et_rel.
108	1174.6670503665	949.7508553649	539.9369431645	733.426500402	960.0206127221	1298.3568326211	1127.4270101592	1108.8290501548	890.4688113534	1102.2540387035	338.1577454316	222.7868648574	566.4200777424	712.2722204665	451.5374171862	604.5407213496	549.3286607096	523.5378735786	726.216255849	516.2677672316	384.489827163	322.451882593	368.1764360437	364.9213475629	895.6823071496	645.3449674352	535.2178173181	398.9582044325	581.7756752285	1335.8498858142	388.4006793345	444.7400969734	566.0064526373	925.4418424804	1155.737494789	2084.9765338193	342.8189014238	449.3217361641	375.9738604767	437.79506313	1304.310780897	617.3734926719	1197.0013920468	913.1790588591	Ruminococcus_lactaris_et_rel.
109	948.6417510529	1606.7221738623	1404.7320386536	1694.3206571596	1856.3352006387	2497.1095241436	1708.0044522959	1560.2810825064	2579.5400673256	1795.4062157814	2088.8207652288	2034.1777999447	3257.5733429461	3632.8836328011	939.8230613262	1018.6803943368	2031.7035441998	2341.04585059	2570.942080838	3004.4335557536	1446.1238191965	1427.0002810394	1545.9451546282	1480.773104356	1570.4371009468	1879.4113643312	312.692312179	404.8300717956	1395.8040733046	1305.5345951834	2354.1005201995	2074.1395754514	1428.401034885	1887.7629964321	2030.4403532173	3449.34858484	1568.7350985762	3185.1036607101	1496.4987530282	1503.3609894039	4047.400866227	3181.7827704989	1445.7631623801	1945.561745426	Ruminococcus_obeum_et_rel.
110	64.7865231274	57.9767593124	61.7899303229	63.659579724	78.2035838869	91.1916118088	73.547928445	63.2238021867	58.1645396313	59.1057878976	56.8723931322	79.0651037203	69.5309622621	69.6157180018	65.093541444	106.2910787852	70.8467030939	70.7766160809	61.3829316974	60.5789719252	67.789739498	67.1852072988	79.1369527635	58.8270284507	58.3921922745	57.8468634707	459.3792214823	168.2007461547	72.0575459858	63.6087493103	77.8199377566	69.2186727455	60.7825189655	67.8510291085	97.7080198817	276.6209869373	56.3647629425	85.0725754433	63.9510874563	74.8597791003	74.2632102961	79.9299117458	58.837158535	67.0054268276	Serratia
111	187.3523615912	182.4542874924	199.0835202201	189.9203106301	160.5376953153	145.3432018445	348.7251938634	326.3820676469	124.158545688	114.3732660466	214.4956316021	238.6548189524	144.8638763822	179.4816996886	233.6729309898	310.1922160683	135.3734290968	134.1442853429	120.4630510212	162.704852994	412.6659644949	517.8550792478	183.6804077301	151.2521738442	133.6596515257	147.9042372797	543.044763981	552.7872525763	147.178417783	135.7916982033	222.0329111087	167.8708299404	336.9552453973	196.5716252544	116.6843130168	126.886251913	121.0068547041	236.817167783	436.7754603457	395.9086428219	203.456459573	203.5397631768	383.1229599019	322.4003819455	Sporobacter_termitidis_et_rel.
112	58.7548898211	79.5462748609	81.3600722852	80.389143235	62.3899232518	71.2993581861	70.2468377255	99.3749141845	72.197537904	104.2841794564	64.2367996814	79.5303551283	84.7253971428	77.7592339839	57.7879003417	57.7877101985	78.360639852	74.7993605811	81.966326204	86.5927179538	58.6172909296	80.3240505737	69.9091823676	79.3015163076	65.222616109	63.3178119624	57.7176958349	58.2517527804	58.1152065174	59.3301745293	65.3668794276	62.6851282321	59.0260133579	58.2307504676	67.5247462551	77.5593805089	64.6839532475	74.0096984714	57.0529216475	57.923336935	75.0809650158	67.7412704659	71.9721746466	70.9870448088	Staphylococcus
113	812.7007789133	631.6789678298	250.3740072386	365.7491757115	484.0877552072	479.3288063959	440.6209113391	424.924522214	689.7375178189	549.3717800051	309.3329141523	260.3924543968	837.2024691433	615.400657928	190.3865189984	200.4722292023	635.3220704207	322.5754258665	1024.850569582	565.9552900922	302.7989969149	277.6989263382	698.6596592299	320.2137401135	989.3575072117	319.0084172663	303.8144206704	332.9173188222	496.8090553267	484.62554151	258.1595308023	499.6543145993	231.1710779689	464.0311627823	397.5051464776	904.0963976277	286.8848867357	382.9452435174	626.1778265516	614.2417264249	402.338728433	362.3993403104	577.0033585229	374.9413390652	Streptococcus_bovis_et_rel.
114	216.8422052667	190.5470850351	156.8918794597	236.297438553	173.2361527337	191.3462812834	211.5293155939	219.6228178391	255.8064883927	202.4258962616	133.0397838315	139.8905533815	248.5001114038	284.8928372349	101.0613723247	104.1537287647	209.078702915	158.660155963	332.2928090797	269.7141192629	121.0959512004	116.2493456496	219.4378767676	159.2979797803	212.163717112	132.6082944057	138.3949821417	132.6162754201	184.5473406227	172.1664161644	119.9906626728	163.3310780852	118.514809332	173.2345476638	185.7351674086	409.2303073347	135.8969298224	170.2412761549	180.6492689144	174.4717316893	190.9691763256	143.2285287681	187.1099220165	133.3321424397	Streptococcus_intermedius_et_rel.
115	617.3763427828	435.0955670348	288.9491720604	524.0039093655	448.1327301481	480.9255668995	456.4192764699	475.7020290869	807.3390152002	516.5170487617	252.7510678658	261.9750129702	739.3742282543	686.0418766665	163.0514038793	166.5491721203	494.7153842783	326.3243045985	1009.9454230677	652.945770982	225.3315075311	203.5146461473	508.7013418037	286.7124868351	546.5308475018	243.5503899948	282.1254499307	269.573366441	513.5747564672	421.0952888444	241.3127766815	406.4985179562	216.9849734737	402.7704492945	391.3382169736	1187.4544051498	234.4332621367	349.6227881118	434.4266733755	414.7676709695	362.642520341	262.2070467006	437.3657073394	272.6463966755	Streptococcus_mitis_et_rel.
116	375.139436568	487.143205223	1207.1164978747	802.7797632093	1167.1704745114	1040.4811376584	664.1466853458	766.0592326999	2068.5820012667	821.3810993066	275.5574020303	676.8098820184	881.4329359612	1083.5740533479	802.8554330888	988.2510294314	1325.7569525908	679.1173404049	180.4028122184	168.3821624166	836.1724737465	959.7161632558	614.8995399864	824.9234375616	936.7685063115	678.6544764168	1864.4181295068	1595.9341492128	573.0053569486	541.1785530218	963.5936575816	691.3654855113	425.3691296471	515.6711032229	227.1036994914	307.4666461875	344.3930834425	596.1353251359	1836.9507137367	2076.7334552341	554.8789415413	609.8795678541	578.0162568531	1018.8307057118	Subdoligranulum_variable_at_rel.
117	151.7988622081	115.1508410363	165.9551933959	122.4269483053	116.466434591	109.9096907995	84.0202979919	81.5012759994	90.6654534229	126.7359055239	163.2196812303	158.8539503935	96.6203402036	95.3266876071	87.9413913889	74.7884212141	109.4712610882	113.1886073944	119.7401767015	109.8972398542	75.8097287831	93.6666061875	73.0184610233	79.8623271142	68.2081720478	69.9506664595	96.362340926	71.8275255618	120.7412211149	131.7225559883	87.6960943877	92.894019349	69.4386015416	92.0511739493	152.0704943767	125.1079269758	86.2643080939	71.6973886055	106.1050249449	108.1559563128	70.9458288258	68.3873873152	123.9416322849	129.0691209185	Sutterella_wadsworthia_et_rel.
118	205.4724771995	132.2400596973	114.5374152291	113.6620923248	186.5446775831	146.2143336081	94.8248842571	122.869532846	103.6192729445	119.8262847616	118.5576490008	125.3348883422	114.917712675	138.2270249723	114.61618233	110.8937503887	186.5737366727	170.3530773946	121.7966181675	140.6593905503	105.0188170427	124.4511108513	135.8848910148	123.6565686742	109.1125875564	110.5448023867	126.519156202	145.8234351408	156.9286078792	206.0184211204	141.4075760324	152.031760345	148.2468289692	77.188274148	222.7597267529	110.2751317479	215.7970397824	95.9537441634	194.899285372	179.0270880021	82.5079415681	83.5206609537	130.3140424632	157.6843482911	Tannerella_et_rel.
119	128.124308882	100.1052181195	117.8309803446	95.1429003509	115.9312294455	140.6360611542	209.1639017773	156.0227000488	95.4536708434	109.5785196397	80.5240906604	97.9743961356	117.8974530499	123.2850944602	82.6655190554	87.1611219876	297.9328429651	212.5712951917	92.3440034457	144.6635352723	75.9046973761	91.5364282799	161.299724728	125.1877870716	85.3092460701	85.2228826171	182.7574979429	206.9918661124	787.2373744615	630.5220503344	87.9579389631	120.5778025789	244.900558215	72.1298626147	3314.9959984225	475.0143618179	120.6941008999	76.3714027847	103.4406409831	124.7969231332	80.1282202382	80.416840842	141.5762198529	141.5671563899	Uncultured_Bacteroidetes
120	55.0954682552	97.8711648012	70.6185722789	57.4973943607	93.4879775245	154.617342143	60.967621593	58.5167248985	55.5932328266	60.1204192013	100.0597037852	159.3108656837	59.390742546	54.6332934309	55.3426006718	58.9941889078	67.5183095154	66.9822807034	70.7115894206	59.845627529	56.4732638249	57.6421307699	56.9675315792	58.4258021137	124.6651921407	81.1667547607	54.0176136116	55.1907583792	54.0364170144	53.9177353433	105.9115667351	71.2880269821	55.4859066644	53.1409900311	54.8309467487	56.6690614662	54.1894230174	52.5033056965	58.9956344057	66.556438777	53.8035057209	58.3348833927	276.5192241423	57.2131046592	Uncultured_Chroococcales
121	111.7617234999	90.8450294434	111.6536154612	107.0780898184	198.2112158271	265.9436703171	61.4496240526	65.9491946137	60.7083965725	70.4731473838	63.2053091851	75.0809161284	64.2967048375	70.0531161762	286.9355564697	145.0219763827	66.0389887078	69.175500556	84.4818695248	73.4050098141	106.8596573623	130.0926474307	108.3244678711	111.5367351508	266.7493223175	155.4079484157	276.9636309668	373.3558325733	231.6493978039	284.5546222871	119.6855730944	104.2173070403	448.0228671742	80.7312826197	86.0408382158	78.6836272118	65.6540161597	57.0543458888	174.9815899521	342.0650558775	59.296968625	61.8011133123	171.6704075104	190.4343570583	Uncultured_Clostridiales_I
122	70.4378183794	78.4086467684	90.408227703	92.5929169086	96.8730972155	85.6000670129	78.6290404487	85.2113661508	81.8559202369	78.5602160163	80.3634978339	92.1910462169	70.7797448082	68.5120262744	120.9682031406	122.0561663526	83.5924748534	79.7828481024	81.8238455243	86.6527751908	130.388800353	145.6421011109	98.6909084928	89.0473831385	67.5757694987	66.0499580192	138.0570316861	133.4075997735	87.177878488	88.289700675	121.5645040944	115.0360445792	149.3403169672	90.0542455368	64.6712937282	68.4528901255	65.8779441443	75.1537293299	150.9320541169	169.4484089847	77.3507455348	77.9681362868	91.1013868474	97.525226151	Uncultured_Clostridiales_II
123	62.0998251818	64.6778193771	68.5145371212	67.8187015733	139.603256856	150.8386046768	62.4718661031	67.655970414	63.3834544309	63.8505841082	65.761798451	69.1733976565	70.3280616707	67.0961931185	150.5605083665	161.8707025828	66.8834587565	71.85971945	73.115179773	69.801373499	63.4104131752	65.7113188646	151.2004671736	76.3485534065	108.2471927752	64.027648533	115.7583327438	144.5346852968	97.8764502987	102.9196350938	104.0866139965	83.0028484043	206.0320139341	68.6892011939	65.4175652765	66.4975431069	60.9386610659	62.5181047681	96.9211544088	105.7071789433	81.0647929919	75.4467245962	84.9921921853	78.9254720822	Uncultured_Mollicutes
124	59.460109393	55.2668259963	78.4811306672	59.4201622158	57.498852528	52.5237288363	53.5068558285	55.2429354308	219.0046262358	100.4153029031	59.4316684094	68.572492474	57.5618480368	57.5775861343	53.1557606094	51.5599310463	86.7386611773	65.0181986246	58.5191512407	58.3136445677	55.7406592663	58.2807430886	54.2096033303	62.452505777	52.5972554062	54.9066399884	51.2968543878	51.5266022455	54.3008523832	59.4310802724	51.7936211404	59.9094339032	53.7053805093	53.2964198564	54.4022020492	52.6747410746	100.9024515306	62.8308791878	100.6991038888	86.9864917419	111.777231351	111.8954003911	63.3942500954	71.547641171	Uncultured_Selenomonadaceae
125	98.8457716862	75.5426506004	124.2800511544	185.2670075003	106.3051001754	119.1959845918	75.3599113487	87.2047204805	60.6278363583	93.3628383152	59.7829660732	62.6694520534	104.6372963901	79.2544516011	62.239990026	63.4619438937	70.2432426162	77.0126196975	121.0154647995	65.8671373908	192.2656283751	86.1676032707	90.5970153567	118.9609494989	63.5998011876	64.5944874455	58.9862942602	63.2176147224	206.3735477633	185.9943777138	60.4164674911	72.8677035254	82.6952700057	81.6438010002	231.7110161716	154.9694586649	91.3304852204	70.4381373942	64.2386485308	69.0660200869	60.170928706	63.3719273936	68.4795360638	76.517847045	Veillonella
126	64.4698729744	68.5758184901	70.2931294704	67.5122358404	71.5346905813	79.4102060176	70.2310437079	71.3840992325	113.6573805896	84.7099250301	88.7847725711	70.8241144969	110.995987962	107.3875046354	62.2422591512	64.602945783	107.3684470146	75.9946427575	120.9485060835	80.2313789753	67.5663974258	75.3612289	80.4530179009	79.3996975366	79.200509948	65.4898928907	61.1225935198	66.2440354538	61.2988419833	120.3073363939	61.4374242854	75.5589974856	63.2113517579	71.872601498	77.1318898308	90.9899257168	91.6502949387	87.5383359688	63.2878014767	63.2829729058	64.8459203082	62.6399315732	76.7796906001	60.6851120446	Weissella_et_rel.
